alfalfa_geneid	alfalfa_1_count	alfalfa_4_count	alfalfa_6_count	clover_2_count	clover_3_count	clover_5_count
Cluster-2.54596	5402	5402	5402	6424	6424	6424
Cluster-12046.0	4890	4890	4890	5019	5019	5019
Cluster-2.54477	2735	2735	2735	3035	3035	3035
Cluster-2.61084	2508	2508	2508	746	746	746
Cluster-2.55794	1848	1848	1848	2459	2459	2459
Cluster-2.4582	2299	2299	2299	2348	2348	2348
Cluster-2.54604	2058	2058	2058	1964	1964	1964
Cluster-2.34008	1683	1683	1683	2259	2259	2259
Cluster-2.8949	2100	2100	2100	1989	1989	1989
Cluster-2.29180	9718	9718	9718	4717	4717	4717
Cluster-2.42491	3137	3137	3137	2581	2581	2581
Cluster-2.48485	3043	3043	3043	1995	1995	1995
Cluster-2.37481	5910	5910	5910	1511	1511	1511
Cluster-2.30228	3814	3814	3814	6843	6843	6843
Cluster-2.47129	4702	4702	4702	3529	3529	3529
Cluster-2.53157	5930	5930	5930	6649	6649	6649
Cluster-9287.5	10754	10754	10754	6024	6024	6024
Cluster-2.46907	1921	1921	1921	1101	1101	1101
Cluster-11384.0	2057	2057	2057	3189	3189	3189
Cluster-2.50510	4979	4979	4979	3703	3703	3703
Cluster-10054.0	2433	2433	2433	2913	2913	2913
Cluster-12273.0	4580	4580	4580	3716	3716	3716
Cluster-2.51003	6005	6005	6005	5003	5003	5003
Cluster-2.54090	2767	2767	2767	2512	2512	2512
Cluster-2.18317	3644	3644	3644	4393	4393	4393
Cluster-9382.1	1779	1779	1779	1850	1850	1850
Cluster-2.5891	3125	3125	3125	2167	2167	2167
Cluster-9876.0	1455	1455	1455	934	934	934
Cluster-2.54141	8060	8060	8060	3676	3676	3676
Cluster-2.891	4970	4970	4970	5450	5450	5450
Cluster-2.40621	6640	6640	6640	6122	6122	6122
Cluster-9300.1	2229	2229	2229	3367	3367	3367
Cluster-2.51078	12355	12355	12355	15658	15658	15658
Cluster-2.3206	1901	1901	1901	3450	3450	3450
Cluster-2.10206	2840	2840	2840	3450	3450	3450
Cluster-3257.2	4953	4953	4953	5486	5486	5486
Cluster-2.57815	4746	4746	4746	5764	5764	5764
Cluster-2.26548	3867	3867	3867	4029	4029	4029
Cluster-2.5440	5568	5568	5568	3756	3756	3756
Cluster-2.49020	949	949	949	3657	3657	3657
Cluster-2.12218	4227	4227	4227	3386	3386	3386
Cluster-11284.0	2560	2560	2560	2392	2392	2392
Cluster-2.56990	1533	1533	1533	1793	1793	1793
Cluster-2.39895	1990	1990	1990	2974	2974	2974
Cluster-2.32100	2809	2809	2809	3455	3455	3455
Cluster-2.34659	3627	3627	3627	3327	3327	3327
Cluster-2.57621	2924	2924	2924	3780	3780	3780
Cluster-10166.0	1916	1916	1916	1262	1262	1262
Cluster-2.63235	1332	1332	1332	1175	1175	1175
Cluster-2.45227	4714	4714	4714	4866	4866	4866
Cluster-2.61312	3339	3339	3339	1551	1551	1551
Cluster-2.29363	2078	2078	2078	464	464	464
Cluster-2.53217	1296	1296	1296	1738	1738	1738
Cluster-2.57347	5149	5149	5149	12866	12866	12866
Cluster-2.63364	2687	2687	2687	13380	13380	13380
Cluster-2.27166	2830	2830	2830	2348	2348	2348
Cluster-2.40037	6536	6536	6536	6921	6921	6921
Cluster-2.60721	1383	1383	1383	1354	1354	1354
Cluster-2.37460	3170	3170	3170	5169	5169	5169
Cluster-12297.0	1270	1270	1270	3625	3625	3625
Cluster-2.47416	3390	3390	3390	2982	2982	2982
Cluster-11016.0	1956	1956	1956	3034	3034	3034
Cluster-2.1025	4141	4141	4141	6071	6071	6071
Cluster-2.38523	3705	3705	3705	3407	3407	3407
Cluster-2.44772	5262	5262	5262	6280	6280	6280
Cluster-210.0	994	994	994	2306	2306	2306
Cluster-2.448	3578	3578	3578	4028	4028	4028
Cluster-2.12934	405	405	405	1344	1344	1344
Cluster-2.54316	2221	2221	2221	2253	2253	2253
Cluster-2.13475	334	334	334	2627	2627	2627
Cluster-2.38714	1814	1814	1814	2627	2627	2627
Cluster-2.38717	3708	3708	3708	2627	2627	2627
Cluster-2.31242	3037	3037	3037	1205	1205	1205
Cluster-2.41297	4169	4169	4169	4062	4062	4062
Cluster-2.19232	2505	2505	2505	2414	2414	2414
Cluster-2.18458	1210	1210	1210	1106	1106	1106
Cluster-2.40894	1453	1453	1453	1402	1402	1402
Cluster-2.18480	552	552	552	2712	2712	2712
Cluster-2.18479	1162	1162	1162	2712	2712	2712
Cluster-2106.0	2832	2832	2832	2432	2432	2432
Cluster-2.28086	2311	2311	2311	1286	1286	1286
Cluster-2.13969	1372	1372	1372	6673	6673	6673
Cluster-2.42876	4928	4928	4928	1539	1539	1539
Cluster-2.16175	1940	1940	1940	2558	2558	2558
Cluster-2.60691	3916	3916	3916	1193	1193	1193
Cluster-2.34132	1061	1061	1061	1180	1180	1180
Cluster-2.53417	1973	1973	1973	766	766	766
Cluster-2.63032	5533	5533	5533	3787	3787	3787
Cluster-2.52635	3687	3687	3687	4338	4338	4338
Cluster-2.4229	474	474	474	4338	4338	4338
Cluster-2.23166	2092	2092	2092	2153	2153	2153
Cluster-2.43215	3996	3996	3996	5265	5265	5265
Cluster-2.15097	3394	3394	3394	3298	3298	3298
Cluster-2.22923	2409	2409	2409	3518	3518	3518
Cluster-2.27071	1537	1537	1537	1104	1104	1104
Cluster-2.45562	3055	3055	3055	1793	1793	1793
Cluster-2.54302	3619	3619	3619	3274	3274	3274
Cluster-2.53296	2117	2117	2117	2756	2756	2756
Cluster-2.50170	2767	2767	2767	3224	3224	3224
Cluster-2.52317	2643	2643	2643	2679	2679	2679
Cluster-2.22818	7056	7056	7056	2867	2867	2867
Cluster-2.61265	9603	9603	9603	5084	5084	5084
Cluster-2.48856	6313	6313	6313	3018	3018	3018
Cluster-2.22452	5003	5003	5003	6441	6441	6441
Cluster-9200.0	456	456	456	515	515	515
Cluster-2.19472	1848	1848	1848	2606	2606	2606
Cluster-2.51985	1244	1244	1244	2194	2194	2194
Cluster-7855.0	2898	2898	2898	2194	2194	2194
Cluster-2.9603	3551	3551	3551	2714	2714	2714
Cluster-4723.0	794	794	794	3333	3333	3333
Cluster-2.51306	11513	11513	11513	3333	3333	3333
Cluster-3590.0	1435	1435	1435	1356	1356	1356
Cluster-1464.2	2996	2996	2996	1312	1312	1312
Cluster-2.30280	2643	2643	2643	2915	2915	2915
Cluster-559.0	2203	2203	2203	3869	3869	3869
Cluster-9841.0	3930	3930	3930	3182	3182	3182
Cluster-2.51048	3993	3993	3993	5608	5608	5608
Cluster-2.13708	3202	3202	3202	2553	2553	2553
Cluster-2.31525	1108	1108	1108	2784	2784	2784
Cluster-2.26899	2345	2345	2345	1604	1604	1604
Cluster-2105.0	1742	1742	1742	476	476	476
Cluster-2.42274	956	956	956	2779	2779	2779
Cluster-9214.0	3280	3280	3280	3006	3006	3006
Cluster-2.28585	3216	3216	3216	2492	2492	2492
Cluster-2.39846	2640	2640	2640	3949	3949	3949
Cluster-2.61975	4566	4566	4566	6517	6517	6517
Cluster-2.55395	2606	2606	2606	2454	2454	2454
Cluster-12443.0	1513	1513	1513	1251	1251	1251
Cluster-2.58905	543	543	543	1379	1379	1379
Cluster-2.46135	2937	2937	2937	1900	1900	1900
Cluster-2.37617	1438	1438	1438	6152	6152	6152
Cluster-2.43949	2163	2163	2163	2120	2120	2120
Cluster-2.63508	2794	2794	2794	4163	4163	4163
Cluster-2.47880	2076	2076	2076	2962	2962	2962
Cluster-2.25525	1870	1870	1870	2116	2116	2116
Cluster-2.61021	5099	5099	5099	2983	2983	2983
Cluster-2.47075	2186	2186	2186	1352	1352	1352
Cluster-2.29315	4606	4606	4606	4896	4896	4896
Cluster-2.25626	243	243	243	2263	2263	2263
Cluster-2.55019	1982	1982	1982	2279	2279	2279
Cluster-2.8096	1539	1539	1539	662	662	662
Cluster-2.44913	2897	2897	2897	2638	2638	2638
Cluster-2.39136	11254	11254	11254	5662	5662	5662
Cluster-12176.0	2400	2400	2400	2193	2193	2193
Cluster-2.57838	5611	5611	5611	4358	4358	4358
Cluster-7316.2	3786	3786	3786	3667	3667	3667
Cluster-2.24712	840	840	840	1165	1165	1165
Cluster-2.15135	1308	1308	1308	3423	3423	3423
Cluster-2.14093	1353	1353	1353	808	808	808
Cluster-2.31805	4784	4784	4784	1852	1852	1852
Cluster-2.56085	3700	3700	3700	2766	2766	2766
Cluster-2.2818	1516	1516	1516	1693	1693	1693
Cluster-2.288	2617	2617	2617	5475	5475	5475
Cluster-2.59847	1973	1973	1973	4083	4083	4083
Cluster-2.60440	3266	3266	3266	3468	3468	3468
Cluster-2.59208	1599	1599	1599	1984	1984	1984
Cluster-2.60749	4208	4208	4208	4844	4844	4844
Cluster-2.57306	4129	4129	4129	6529	6529	6529
Cluster-2.47392	1106	1106	1106	1486	1486	1486
Cluster-2.43943	1997	1997	1997	2171	2171	2171
Cluster-2.11186	2988	2988	2988	3073	3073	3073
Cluster-2.29061	3150	3150	3150	3172	3172	3172
Cluster-2.16857	2816	2816	2816	2927	2927	2927
Cluster-2.33391	12025	12025	12025	9269	9269	9269
Cluster-2.38721	3594	3594	3594	905	905	905
Cluster-2.52022	1599	1599	1599	3306	3306	3306
Cluster-2.550	3624	3624	3624	3488	3488	3488
Cluster-2.23415	5562	5562	5562	6541	6541	6541
Cluster-2.45651	5907	5907	5907	6146	6146	6146
Cluster-10491.0	2147	2147	2147	1799	1799	1799
Cluster-9066.2	2609	2609	2609	3061	3061	3061
Cluster-2.24232	3490	3490	3490	1997	1997	1997
Cluster-2.48630	4320	4320	4320	3547	3547	3547
Cluster-2.42104	2792	2792	2792	3354	3354	3354
Cluster-2.51898	4695	4695	4695	4652	4652	4652
Cluster-2.27170	1739	1739	1739	2001	2001	2001
Cluster-11769.0	2371	2371	2371	931	931	931
Cluster-2.46226	3119	3119	3119	6961	6961	6961
Cluster-2.51244	3382	3382	3382	2731	2731	2731
Cluster-2.56378	1416	1416	1416	1317	1317	1317
Cluster-2.40806	3805	3805	3805	3774	3774	3774
Cluster-2.43965	3322	3322	3322	4059	4059	4059
Cluster-9029.1	4884	4884	4884	1733	1733	1733
Cluster-2.2662	1299	1299	1299	1237	1237	1237
Cluster-2.4309	1995	1995	1995	1858	1858	1858
Cluster-2.49755	2587	2587	2587	3326	3326	3326
Cluster-2.10019	3223	3223	3223	3201	3201	3201
Cluster-2.46095	3143	3143	3143	5610	5610	5610
Cluster-2.59876	2454	2454	2454	2348	2348	2348
Cluster-2.59875	507	507	507	2348	2348	2348
Cluster-2.46785	2160	2160	2160	1602	1602	1602
Cluster-2.36536	7715	7715	7715	3548	3548	3548
Cluster-2.32086	3654	3654	3654	2062	2062	2062
Cluster-2.56859	2390	2390	2390	2633	2633	2633
Cluster-7434.0	1061	1061	1061	1693	1693	1693
Cluster-2.58600	3719	3719	3719	4079	4079	4079
Cluster-2.60610	2485	2485	2485	3259	3259	3259
Cluster-2.2650	2590	2590	2590	2144	2144	2144
Cluster-2.44992	14582	14582	14582	9950	9950	9950
Cluster-2.30470	1097	1097	1097	1185	1185	1185
Cluster-2.32305	2705	2705	2705	2614	2614	2614
Cluster-2.53998	2202	2202	2202	2165	2165	2165
Cluster-2.28897	1255	1255	1255	1191	1191	1191
Cluster-2.17568	1490	1490	1490	2485	2485	2485
Cluster-2.33297	2633	2633	2633	3012	3012	3012
Cluster-2.55020	3327	3327	3327	2748	2748	2748
Cluster-1951.0	2130	2130	2130	3475	3475	3475
Cluster-2.49511	1477	1477	1477	2758	2758	2758
Cluster-2.43713	3491	3491	3491	6159	6159	6159
Cluster-6909.0	1939	1939	1939	1753	1753	1753
Cluster-7845.3	4591	4591	4591	5669	5669	5669
Cluster-7869.0	3939	3939	3939	3907	3907	3907
Cluster-2.49970	4999	4999	4999	3031	3031	3031
Cluster-2.31580	2329	2329	2329	2110	2110	2110
Cluster-2.12027	1426	1426	1426	1585	1585	1585
Cluster-2.5981	1432	1432	1432	1607	1607	1607
Cluster-2.54909	4533	4533	4533	9489	9489	9489
Cluster-8067.0	1286	1286	1286	901	901	901
Cluster-2.32656	4956	4956	4956	2955	2955	2955
Cluster-2.39368	1576	1576	1576	5041	5041	5041
Cluster-2.29953	4276	4276	4276	3938	3938	3938
Cluster-10304.3	13818	13818	13818	6948	6948	6948
Cluster-7070.0	2924	2924	2924	3066	3066	3066
Cluster-8921.0	4282	4282	4282	1712	1712	1712
Cluster-2.49664	2014	2014	2014	2793	2793	2793
Cluster-2.45716	2185	2185	2185	1741	1741	1741
Cluster-2.23051	3305	3305	3305	2986	2986	2986
Cluster-2.60100	2593	2593	2593	2347	2347	2347
Cluster-2.31138	3932	3932	3932	2719	2719	2719
Cluster-2.63075	3251	3251	3251	3738	3738	3738
Cluster-2.22671	3103	3103	3103	1954	1954	1954
Cluster-2.28223	1816	1816	1816	4469	4469	4469
Cluster-2.27415	1727	1727	1727	3447	3447	3447
Cluster-2.26998	9068	9068	9068	4030	4030	4030
Cluster-2.26588	2933	2933	2933	1004	1004	1004
Cluster-12706.0	2057	2057	2057	4011	4011	4011
Cluster-12227.0	1870	1870	1870	3633	3633	3633
Cluster-2.1269	1849	1849	1849	1821	1821	1821
Cluster-2.31401	3806	3806	3806	2022	2022	2022
Cluster-2.28781	5148	5148	5148	4588	4588	4588
Cluster-2.3592	5453	5453	5453	5847	5847	5847
Cluster-8409.0	1204	1204	1204	1550	1550	1550
Cluster-2.56641	1523	1523	1523	1554	1554	1554
Cluster-2.50080	723	723	723	2294	2294	2294
Cluster-2.53367	2307	2307	2307	4825	4825	4825
Cluster-2.60309	2368	2368	2368	2310	2310	2310
Cluster-2.39436	1764	1764	1764	405	405	405
Cluster-4871.1	6928	6928	6928	5987	5987	5987
Cluster-2.50739	11322	11322	11322	4022	4022	4022
Cluster-2.22616	1677	1677	1677	1444	1444	1444
Cluster-2.59846	4729	4729	4729	4400	4400	4400
Cluster-2.41258	2137	2137	2137	2144	2144	2144
Cluster-2.9538	2075	2075	2075	1514	1514	1514
Cluster-2.28820	4870	4870	4870	3470	3470	3470
Cluster-12943.0	2039	2039	2039	1937	1937	1937
Cluster-2.20402	3148	3148	3148	296	296	296
Cluster-2.41663	3354	3354	3354	3878	3878	3878
Cluster-3225.0	594	594	594	2842	2842	2842
Cluster-2.22658	1445	1445	1445	2775	2775	2775
Cluster-8228.0	3873	3873	3873	4856	4856	4856
Cluster-2.49574	2152	2152	2152	2123	2123	2123
Cluster-2.63525	2772	2772	2772	1799	1799	1799
Cluster-12011.0	4001	4001	4001	1007	1007	1007
Cluster-2.61368	3503	3503	3503	3154	3154	3154
Cluster-2.51299	2241	2241	2241	3727	3727	3727
Cluster-2.41301	1211	1211	1211	954	954	954
Cluster-11665.0	3529	3529	3529	3144	3144	3144
Cluster-11755.0	3159	3159	3159	2806	2806	2806
Cluster-2.44879	1556	1556	1556	1678	1678	1678
Cluster-2.55083	5034	5034	5034	4561	4561	4561
Cluster-2.34015	6012	6012	6012	3743	3743	3743
Cluster-2.56280	2961	2961	2961	3073	3073	3073
Cluster-2.31039	2329	2329	2329	1826	1826	1826
Cluster-2.52363	1197	1197	1197	2146	2146	2146
Cluster-5360.1	2103	2103	2103	2329	2329	2329
Cluster-4721.0	828	828	828	3119	3119	3119
Cluster-2.14389	1673	1673	1673	3119	3119	3119
Cluster-11103.0	2623	2623	2623	2708	2708	2708
Cluster-2.58291	2353	2353	2353	764	764	764
Cluster-2.22768	2194	2194	2194	1410	1410	1410
Cluster-2.36376	1908	1908	1908	1137	1137	1137
Cluster-2.51906	2964	2964	2964	3665	3665	3665
Cluster-2.39454	1652	1652	1652	2369	2369	2369
Cluster-2.62040	2903	2903	2903	3822	3822	3822
Cluster-2.53609	3788	3788	3788	3334	3334	3334
Cluster-2.6483	2106	2106	2106	2120	2120	2120
Cluster-2.43635	3874	3874	3874	3741	3741	3741
Cluster-2.40445	1710	1710	1710	1409	1409	1409
Cluster-2.49840	3181	3181	3181	8599	8599	8599
Cluster-2.37042	2439	2439	2439	1271	1271	1271
Cluster-2.27683	2621	2621	2621	2875	2875	2875
Cluster-2.31968	2384	2384	2384	2310	2310	2310
Cluster-2.50497	2734	2734	2734	3108	3108	3108
Cluster-2.3936	1628	1628	1628	2579	2579	2579
Cluster-2.27577	2164	2164	2164	2121	2121	2121
Cluster-2.48793	2589	2589	2589	1816	1816	1816
Cluster-9324.0	1132	1132	1132	2486	2486	2486
Cluster-6806.0	3343	3343	3343	2167	2167	2167
Cluster-2.43174	1130	1130	1130	6926	6926	6926
Cluster-2.43671	3464	3464	3464	3376	3376	3376
Cluster-2.29321	1654	1654	1654	2085	2085	2085
Cluster-2.49167	1241	1241	1241	1145	1145	1145
Cluster-2.58863	2967	2967	2967	4109	4109	4109
Cluster-2046.1	4645	4645	4645	3334	3334	3334
Cluster-2.40712	482	482	482	12804	12804	12804
Cluster-2.41281	1890	1890	1890	2200	2200	2200
Cluster-2.58931	3105	3105	3105	1217	1217	1217
Cluster-2.35695	2768	2768	2768	1116	1116	1116
Cluster-2.35520	3048	3048	3048	2071	2071	2071
Cluster-2.21734	2714	2714	2714	2300	2300	2300
Cluster-2.14577	3290	3290	3290	1928	1928	1928
Cluster-2.46840	1345	1345	1345	1837	1837	1837
Cluster-2.57204	466	466	466	4355	4355	4355
Cluster-2.56604	3608	3608	3608	411	411	411
Cluster-2.16008	3286	3286	3286	4410	4410	4410
Cluster-2.61518	2334	2334	2334	3262	3262	3262
Cluster-2.6455	1274	1274	1274	6170	6170	6170
Cluster-2.39420	5897	5897	5897	5899	5899	5899
Cluster-2.53252	2660	2660	2660	2416	2416	2416
Cluster-7194.0	1136	1136	1136	1392	1392	1392
Cluster-2.28278	1779	1779	1779	1800	1800	1800
Cluster-2.36240	2068	2068	2068	1672	1672	1672
Cluster-2.58947	4059	4059	4059	3111	3111	3111
Cluster-2.34964	2851	2851	2851	1453	1453	1453
Cluster-11823.0	1631	1631	1631	1517	1517	1517
Cluster-11450.0	2314	2314	2314	2301	2301	2301
Cluster-2.31730	1786	1786	1786	2693	2693	2693
Cluster-2.43423	2312	2312	2312	478	478	478
Cluster-10296.1	2204	2204	2204	3061	3061	3061
Cluster-2.27635	857	857	857	1382	1382	1382
Cluster-2.25293	1612	1612	1612	1824	1824	1824
Cluster-2.28811	2112	2112	2112	3802	3802	3802
Cluster-2.37433	4245	4245	4245	3527	3527	3527
Cluster-2.49245	5416	5416	5416	16034	16034	16034
Cluster-2.51960	3142	3142	3142	2137	2137	2137
Cluster-7726.0	2497	2497	2497	1735	1735	1735
Cluster-2.6966	1251	1251	1251	1481	1481	1481
Cluster-2.54319	2148	2148	2148	1543	1543	1543
Cluster-2.42734	3149	3149	3149	3830	3830	3830
Cluster-11505.0	905	905	905	1462	1462	1462
Cluster-2.7828	5385	5385	5385	2531	2531	2531
Cluster-2.8502	999	999	999	4225	4225	4225
Cluster-2.53852	1286	1286	1286	1810	1810	1810
Cluster-2.54103	2613	2613	2613	1810	1810	1810
Cluster-2.949	1901	1901	1901	2499	2499	2499
Cluster-2.38293	4373	4373	4373	4587	4587	4587
Cluster-2.61571	3618	3618	3618	3347	3347	3347
Cluster-2.23816	4340	4340	4340	5778	5778	5778
Cluster-12030.0	1977	1977	1977	1495	1495	1495
Cluster-2.55749	1631	1631	1631	1435	1435	1435
Cluster-2.52711	5188	5188	5188	1927	1927	1927
Cluster-2.28973	2684	2684	2684	2986	2986	2986
Cluster-2.54234	4557	4557	4557	2370	2370	2370
Cluster-2.62468	4102	4102	4102	5092	5092	5092
Cluster-5846.0	2243	2243	2243	3665	3665	3665
Cluster-2.48620	5945	5945	5945	1880	1880	1880
Cluster-2.60778	1586	1586	1586	2196	2196	2196
Cluster-2.53223	3300	3300	3300	1959	1959	1959
Cluster-2.16356	2348	2348	2348	3112	3112	3112
Cluster-2.62235	5400	5400	5400	4851	4851	4851
Cluster-2.28709	3176	3176	3176	2300	2300	2300
Cluster-2.43277	3416	3416	3416	4878	4878	4878
Cluster-2.31688	3863	3863	3863	1994	1994	1994
Cluster-2.38868	1359	1359	1359	2727	2727	2727
Cluster-9158.0	1262	1262	1262	2190	2190	2190
Cluster-2.59782	4798	4798	4798	4441	4441	4441
Cluster-10689.1	862	862	862	6608	6608	6608
Cluster-10689.0	5140	5140	5140	6608	6608	6608
Cluster-2.55586	1718	1718	1718	2580	2580	2580
Cluster-2.5987	1692	1692	1692	2674	2674	2674
Cluster-11973.0	6908	6908	6908	4718	4718	4718
Cluster-2.23465	3000	3000	3000	3687	3687	3687
Cluster-2.47891	2137	2137	2137	2315	2315	2315
Cluster-9502.0	1579	1579	1579	1576	1576	1576
Cluster-2.46559	6299	6299	6299	971	971	971
Cluster-2.7761	2182	2182	2182	7499	7499	7499
Cluster-2.41977	9737	9737	9737	5208	5208	5208
Cluster-2.43861	2085	2085	2085	1503	1503	1503
Cluster-2.28478	3376	3376	3376	6936	6936	6936
Cluster-2.56448	2644	2644	2644	2234	2234	2234
Cluster-2.49998	2952	2952	2952	3076	3076	3076
Cluster-2.11054	2163	2163	2163	2787	2787	2787
Cluster-2.43188	7080	7080	7080	3100	3100	3100
Cluster-2.25834	2134	2134	2134	2626	2626	2626
Cluster-2.12711	1313	1313	1313	1208	1208	1208
Cluster-2.45506	2257	2257	2257	2307	2307	2307
Cluster-2.44893	1028	1028	1028	968	968	968
Cluster-2.36735	648	648	648	2451	2451	2451
Cluster-7589.1	1733	1733	1733	965	965	965
Cluster-8174.0	1866	1866	1866	2065	2065	2065
Cluster-2.10335	2348	2348	2348	3737	3737	3737
Cluster-2.48128	1993	1993	1993	2707	2707	2707
Cluster-7858.0	2631	2631	2631	2581	2581	2581
Cluster-2.52853	4686	4686	4686	1980	1980	1980
Cluster-2.48942	1494	1494	1494	2401	2401	2401
Cluster-2.16383	1905	1905	1905	1023	1023	1023
Cluster-2.32235	2947	2947	2947	2971	2971	2971
Cluster-2.41368	386	386	386	1288	1288	1288
Cluster-5988.1	2080	2080	2080	1819	1819	1819
Cluster-2.58643	2542	2542	2542	2773	2773	2773
Cluster-2.45903	1924	1924	1924	1347	1347	1347
Cluster-2.39070	1128	1128	1128	640	640	640
Cluster-2.43245	2296	2296	2296	3861	3861	3861
Cluster-3946.1	2284	2284	2284	2323	2323	2323
Cluster-2.45396	1873	1873	1873	1814	1814	1814
Cluster-2.5568	3223	3223	3223	4961	4961	4961
Cluster-2.35903	6076	6076	6076	4941	4941	4941
Cluster-7536.0	2347	2347	2347	1957	1957	1957
Cluster-2.49317	3816	3816	3816	1946	1946	1946
Cluster-2.25091	1587	1587	1587	1084	1084	1084
Cluster-2.45625	1330	1330	1330	2377	2377	2377
Cluster-2.55425	2714	2714	2714	1532	1532	1532
Cluster-2.20710	3613	3613	3613	1657	1657	1657
Cluster-12399.0	1916	1916	1916	4206	4206	4206
Cluster-2.33278	3648	3648	3648	9663	9663	9663
Cluster-7393.1	2188	2188	2188	2226	2226	2226
Cluster-3247.2	3548	3548	3548	4127	4127	4127
Cluster-2.22927	2908	2908	2908	2585	2585	2585
Cluster-2.58542	2298	2298	2298	2946	2946	2946
Cluster-12141.0	2864	2864	2864	2653	2653	2653
Cluster-2.37471	3626	3626	3626	3597	3597	3597
Cluster-2.33573	2077	2077	2077	1690	1690	1690
Cluster-2.38412	3210	3210	3210	3356	3356	3356
Cluster-12229.0	3782	3782	3782	3200	3200	3200
Cluster-2.5643	3409	3409	3409	3861	3861	3861
Cluster-2.44767	3145	3145	3145	2384	2384	2384
Cluster-2.16961	1439	1439	1439	1104	1104	1104
Cluster-2.46871	4321	4321	4321	3612	3612	3612
Cluster-8458.5	2433	2433	2433	1221	1221	1221
Cluster-2.54982	5707	5707	5707	3045	3045	3045
Cluster-2.54990	1520	1520	1520	1675	1675	1675
Cluster-2.48684	2990	2990	2990	3424	3424	3424
Cluster-757.0	1333	1333	1333	1257	1257	1257
Cluster-2.26429	2989	2989	2989	2906	2906	2906
Cluster-2.61746	3967	3967	3967	6016	6016	6016
Cluster-2.22540	3132	3132	3132	2539	2539	2539
Cluster-2.15540	2754	2754	2754	6053	6053	6053
Cluster-2.22480	4373	4373	4373	3864	3864	3864
Cluster-2.33466	3532	3532	3532	4612	4612	4612
Cluster-2.12936	2354	2354	2354	4462	4462	4462
Cluster-2.7719	3797	3797	3797	2143	2143	2143
Cluster-2.8495	1377	1377	1377	1195	1195	1195
Cluster-2.41156	2744	2744	2744	2407	2407	2407
Cluster-2.54515	5538	5538	5538	5437	5437	5437
Cluster-9083.0	1625	1625	1625	2828	2828	2828
Cluster-2.50212	2988	2988	2988	3529	3529	3529
Cluster-2.53603	2271	2271	2271	2370	2370	2370
Cluster-2.41746	2400	2400	2400	1730	1730	1730
Cluster-5948.0	375	375	375	3388	3388	3388
Cluster-10767.0	2209	2209	2209	2507	2507	2507
Cluster-2.6551	729	729	729	5916	5916	5916
Cluster-11379.0	2794	2794	2794	3479	3479	3479
Cluster-2.63385	2072	2072	2072	1922	1922	1922
Cluster-2.61384	2688	2688	2688	1564	1564	1564
Cluster-2.36212	1165	1165	1165	1184	1184	1184
Cluster-2.1042	2354	2354	2354	4019	4019	4019
Cluster-2.54018	1159	1159	1159	1272	1272	1272
Cluster-5225.0	2541	2541	2541	3962	3962	3962
Cluster-2.42670	2873	2873	2873	1471	1471	1471
Cluster-2.43420	4649	4649	4649	4456	4456	4456
Cluster-2.53612	2194	2194	2194	2203	2203	2203
Cluster-2.45426	5967	5967	5967	6155	6155	6155
Cluster-2.49606	3844	3844	3844	3168	3168	3168
Cluster-2.56363	2849	2849	2849	1983	1983	1983
Cluster-2.22506	2398	2398	2398	332	332	332
Cluster-2.29666	2524	2524	2524	1569	1569	1569
Cluster-2.27710	4560	4560	4560	4957	4957	4957
Cluster-1417.0	1015	1015	1015	2477	2477	2477
Cluster-2.55514	1323	1323	1323	1492	1492	1492
Cluster-2.39032	4442	4442	4442	4512	4512	4512
Cluster-2.50571	11957	11957	11957	8599	8599	8599
Cluster-2.10736	1406	1406	1406	3028	3028	3028
Cluster-2.37719	1997	1997	1997	1468	1468	1468
Cluster-2.22512	3013	3013	3013	1219	1219	1219
Cluster-4937.2	3811	3811	3811	2594	2594	2594
Cluster-2963.1	2916	2916	2916	4416	4416	4416
Cluster-2.43002	1769	1769	1769	2148	2148	2148
Cluster-2.50791	1849	1849	1849	2597	2597	2597
Cluster-12530.0	1308	1308	1308	1709	1709	1709
Cluster-2.45856	2925	2925	2925	3138	3138	3138
Cluster-2.14102	6080	6080	6080	6450	6450	6450
Cluster-2.58614	5544	5544	5544	6061	6061	6061
Cluster-2.53400	753	753	753	3934	3934	3934
